Metadata	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Mollicutes bacterium|D_5_uncultured Mollicutes bacterium	M	2.91464274535508e-05	177	21	0.107071374154629	0.575512812948985
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mycoplasmatales|D_4_Mycoplasmataceae|D_5_Candidatus Lumbricincola	Children	0.00145919860271755	177	54	0.112658699553481	0.575512812948985
Urban2	D_0_Bacteria|D_1_WPS-2|D_2_uncultured rumen bacterium|D_3_uncultured rumen bacterium|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	B	-0.000184546007175957	177	47	0.110032318617022	0.575512812948985
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Tannerellaceae	C	-0.000885375775093014	177	147	0.108635989672079	0.575512812948985
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Weeksellaceae	B	-8.86228208608953e-05	177	6	0.106248666921777	0.575512812948985
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Weeksellaceae	C	-9.37077794212309e-05	177	6	0.112864590396498	0.575512812948985
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae	M	-0.00494101853011208	177	177	0.113193827606979	0.575512812948985
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mycoplasmatales|D_4_Mycoplasmataceae	Children	0.00149819329632851	177	65	0.103227950130347	0.575512812948985
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales	M	0.00980265705490223	177	177	0.105572832174563	0.575512812948985
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales	Children	0.00958543055495985	177	177	0.11159593584444	0.575512812948985
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia	M	0.00973032037926321	177	177	0.107317562527607	0.575512812948985
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia	Children	0.00965300121566783	177	177	0.108276676700186	0.575512812948985
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales	M	-0.00811841190665856	177	177	0.114512425899226	0.579251858844195
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_|D_3_|D_4_|D_5_	Children	-1.80239626754027e-05	177	5	0.116009686392423	0.580841251248618
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Pygmaiobacter	B	1.019352851239e-05	177	7	0.115402854372561	0.580841251248618
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	Children	-0.00282472841645962	177	160	0.116405006194526	0.580841251248618
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales	C	-0.000204786146939701	177	9	0.116111271414214	0.580841251248618
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Enterorhabdus	Children	9.32991581692361e-06	177	14	0.117366434297891	0.581166407942005
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97|D_5_uncultured rumen bacterium	Children	-5.16869346119584e-05	177	39	0.117905739891865	0.581166407942005
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_unidentified rumen bacterium RF39|D_5_unidentified rumen bacterium RF39	B	-8.49998980115432e-05	177	35	0.11804942661322	0.581166407942005
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae	M	4.76980565191129e-05	177	32	0.11749211551792	0.581166407942005
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] eligens group	Children	0.0012278103400214	177	150	0.118473913845171	0.58131200393364
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae|D_5_uncultured Porphyromonadaceae bacterium	C	-0.00297385298066674	177	135	0.118910190377955	0.581514286499503
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured bacterium	Children	-0.00072513254002707	177	144	0.119320976321057	0.581590983922504
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Alloprevotella	Children	0.00228617245201287	177	169	0.119813258627507	0.582063091418121
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Flavobacteriaceae	C	-0.000111513574901338	177	5	0.121486119234493	0.586319893485813
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group	C	-0.00160105353467647	177	159	0.121393044889942	0.586319893485813
Age_grp	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Campylobacteraceae|D_5_Campylobacter	Children	-0.00173838716196309	177	131	0.122665479293255	0.590077076861669
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae|D_5_metagenome	Children	-0.000745043588511998	177	86	0.123103944000861	0.590257347131162
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Sebaldella	Children	2.48037061155499e-05	177	10	0.12399814115621	0.59091969125714
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales	Children	-0.000369887076317659	177	114	0.124044962363082	0.59091969125714
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Dorea	B	0.000278601501310474	177	153	0.125758758718542	0.59245009708776
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Candidatus Soleaferrea	Children	-6.42248658361749e-05	177	59	0.125976141568253	0.59245009708776
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_GCA-900066225	M	-0.000120278483690066	177	48	0.124850169906005	0.59245009708776
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales	Children	-0.0029632160203213	177	165	0.125568281260788	0.59245009708776
Age_grp	D_0_Bacteria|D_1_Synergistetes|D_2_Synergistia|D_3_Synergistales|D_4_Synergistaceae	Children	-2.70510100629312e-06	177	2	0.126659886384232	0.593768639355382
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis|D_5_uncultured	Children	4.06622929922243e-06	177	6	0.130116993155256	0.604202567585291
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella 2	M	0.00177891268338458	177	170	0.129947929058991	0.604202567585291
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales	B	-0.000183302973121809	177	9	0.129583009868093	0.604202567585291
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae	M	-0.000897481207791069	177	169	0.131237426220856	0.607488966657547
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Janthinobacterium	Children	-0.000104837635679195	177	16	0.131762500873385	0.608007527541137
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales	Children	-0.000915133421442871	177	34	0.132233237695513	0.608272893399361
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Weissella	M	4.27582234845078e-05	177	25	0.132762191608666	0.608803570242857
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Aggregatibacter	M	0.00010096323940059	177	3	0.133867136694602	0.611964053461036
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured bacterium	Children	-0.000295684207414151	177	122	0.134519112342844	0.612505434532218
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Lachnospiraceae bacterium|D_5_uncultured Lachnospiraceae bacterium	C	0.000113353439878212	177	28	0.134817772274754	0.612505434532218
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-002	Children	-0.00122148984059746	177	174	0.135790047241124	0.615024460119797
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Anaeroplasmatales|D_4_Anaeroplasmataceae|D_5_Anaeroplasma	C	0.00041823646847422	177	116	0.136373111250219	0.615770612761724
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae|D_5_Actinomyces	Children	-3.08411929918224e-05	177	8	0.139040345480813	0.618070180293943
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_uncultured|D_5_uncultured bacterium	B	-0.000715065459067287	177	75	0.139108838954718	0.618070180293943
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_Christensenellaceae R-7 group	M	-0.000852084691474463	177	169	0.138960713702444	0.618070180293943
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_gut metagenome	M	-0.000318328738317738	177	107	0.139401698272819	0.618070180293943
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae	Children	-3.25533941145485e-05	177	8	0.137403557908859	0.618070180293943
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_uncultured	B	-0.000715065459067287	177	75	0.139108838954718	0.618070180293943
Urban2	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_Candidatus Melainabacteria bacterium MEL.A1|D_5_Candidatus Melainabacteria bacterium MEL.A1	B	0.000181590829327492	177	24	0.141165973936231	0.62393127609587
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Rummeliibacillus	C	-2.24787746032779e-06	177	1	0.143693472032427	0.62393127609587
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] torques group	B	0.000392542736151566	177	151	0.144962293766839	0.62393127609587
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Moryella	M	-1.10235352097671e-05	177	13	0.14473255713827	0.62393127609587
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminiclostridium 9	C	-6.68923626174961e-05	177	98	0.144286656080608	0.62393127609587
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_	C	-6.01383037625825e-05	177	6	0.143182890663619	0.62393127609587
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Oxalobacter	C	-2.70495409674413e-05	177	23	0.141852117289434	0.62393127609587
Urban2	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_GWE2-31-10	B	0.000319412798314961	177	14	0.142381803592101	0.62393127609587
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae	Children	-0.000160726565350983	177	147	0.143817292824675	0.62393127609587
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Xanthomonadales|D_4_Xanthomonadaceae	C	-5.86525445904798e-05	177	4	0.144113203752749	0.62393127609587
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Ezakiella	Children	-1.63206011860887e-06	177	2	0.14549646747427	0.624404665079082
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-007	C	-6.0900013331102e-05	177	7	0.146182037746995	0.62552313826621
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_uncultured	Children	1.75789963028737e-05	177	20	0.147900729185767	0.625603084371981
Urban2	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Helicobacteraceae|D_5_Helicobacter	B	2.66161081711785e-05	177	13	0.147692798865193	0.625603084371981
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae|D_5_Succinivibrio	Children	-0.00599733849464058	177	152	0.147374783681991	0.625603084371981
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Firmicutes bacterium|D_5_uncultured Firmicutes bacterium	Children	8.98683396851349e-06	177	9	0.147427629379255	0.625603084371981
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae NK4A214 group	B	-0.000355151401419358	177	143	0.149327103030738	0.628027130460704
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_Victivallaceae|D_5_	Children	-1.65817895178192e-05	177	17	0.148905262901359	0.628027130460704
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Leuconostoc	B	-1.2295535964448e-05	177	12	0.150824233660825	0.631130692402295
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_	M	-4.06147173466036e-05	177	19	0.151020598490745	0.631130692402295
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_uncultured alpha proteobacterium	M	-1.58616564272224e-05	177	19	0.152203641200853	0.631130692402295
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Izimaplasmatales|D_4_uncultured bacterium|D_5_uncultured bacterium	B	0.000102597110799104	177	30	0.15220882867039	0.631130692402295
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Bacillaceae	Children	-0.000264663934303967	177	16	0.151797103915581	0.631130692402295
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae|D_5_uncultured	Children	-2.39471995109531e-05	177	7	0.15797511892769	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Porphyromonadaceae|D_5_Porphyromonas	Children	-9.88327890071827e-05	177	9	0.162557244742657	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella	Children	-0.000146135279723619	177	6	0.156214238615407	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Bacillaceae|D_5_Bacillus	Children	-0.000259343925214767	177	15	0.158324280344532	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_GCA-900066575	Children	2.5002244748292e-05	177	43	0.160094629166103	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NC2004 group	Children	2.24782664039168e-05	177	16	0.156399420128599	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_Peptococcus	Children	-1.78005331782897e-05	177	58	0.155703796631462	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Oscillospira	Children	4.6288361164785e-06	177	6	0.157284596677962	0.6376275333624
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_UBA1819	C	-2.01901317802245e-06	177	1	0.162872250369743	0.6376275333624
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Erysipelotrichaceae UCG-006	M	-1.35630569435855e-05	177	49	0.159496291806449	0.6376275333624
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae|D_5_Acidaminococcus	C	-8.88273800286635e-06	177	1	0.162872250369741	0.6376275333624
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Proteus	M	2.40431244116394e-05	177	4	0.16220771816122	0.6376275333624
Urban2	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_Treponema 2	C	-0.00549752949828953	177	99	0.161236657396069	0.6376275333624
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Lachnospiraceae bacterium|D_5_uncultured Lachnospiraceae bacterium	B	9.82072233588404e-05	177	28	0.162577336559534	0.6376275333624
Urban2	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae	B	1.98605185571894e-05	177	39	0.158149758574156	0.6376275333624
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Barnesiellaceae	C	-3.76712199589128e-06	177	2	0.159005116341679	0.6376275333624
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae	Children	-0.00229936356095351	177	170	0.155752397322807	0.6376275333624
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Flavobacteriaceae	B	-9.50954537891228e-05	177	5	0.154564680734131	0.6376275333624
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1	B	-0.00161029920592587	177	162	0.160289166139743	0.6376275333624
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptostreptococcaceae	C	-0.000224790378181935	177	102	0.162622470059761	0.6376275333624
Urban2	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae	C	-0.00551183406051493	177	106	0.1615740528194	0.6376275333624
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Bacteroidaceae|D_5_Bacteroides	C	0.00538125620204584	177	172	0.164454370581695	0.6397667267975
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_metagenome	C	-0.000149789171643827	177	70	0.165591795455059	0.6397667267975
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Tyzzerella 3	C	4.18100296903734e-06	177	2	0.165526010005867	0.6397667267975
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-014	Children	-0.000605856072374313	177	162	0.165182225451039	0.6397667267975
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae	Children	-9.36241511719663e-05	177	52	0.164137214033007	0.6397667267975
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella 7	C	-0.00120491265802114	177	150	0.16642281102707	0.641294182805881
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-007	M	-4.31156921415858e-05	177	7	0.166895129579783	0.641435067210026
Urban2	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Enterorhabdus	C	-1.10970332466458e-05	177	14	0.16742641976836	0.641801275778713
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1|D_5_Clostridium sensu stricto 1	B	-0.00158334736213872	177	158	0.168262495701172	0.643208219431644
Urban2	D_0_Bacteria|D_1_Planctomycetes|D_2_Planctomycetacia|D_3_Pirellulales|D_4_Pirellulaceae|D_5_p-1088-a5 gut group	B	1.96750519019202e-05	177	6	0.16866737275857	0.643208219431644
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_|D_3_|D_4_|D_5_	M	1.5699814359346e-05	177	5	0.172837185602793	0.645726744180992
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae|D_5_Lactococcus	C	-0.000105715848236192	177	56	0.172667482228696	0.645726744180992
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_uncultured	B	2.80196422305212e-05	177	7	0.172074085609721	0.645726744180992
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_uncultured	M	6.93091393733552e-05	177	44	0.171217234091421	0.645726744180992
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Acinetobacter	B	-0.000376137223991597	177	6	0.172442320638504	0.645726744180992
Gender	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae|D_5_uncultured	M	-5.78300216271528e-05	177	41	0.171612590378891	0.645726744180992
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Rikenellaceae	Children	-0.00156363715552773	177	174	0.170875385404946	0.645726744180992
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales	M	-0.000614574982185396	177	177	0.172174383778375	0.645726744180992
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured organism|D_5_uncultured organism	C	5.68092616605012e-05	177	40	0.173296172681593	0.645802446043809
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Comamonas	Children	-0.000340392923657464	177	6	0.175793125215791	0.653453233125365
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Coprococcus 3	B	-0.000126758151716575	177	131	0.176488939276199	0.654387200540466
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured organism	Children	-0.000316682286581752	177	94	0.178271187688003	0.656037970691849
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XIII|D_5_Mogibacterium	C	-4.35093783041196e-05	177	69	0.177747446822328	0.656037970691849
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Bacillaceae	B	0.000311419006766577	177	16	0.178248381136676	0.656037970691849
Gender	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Helicobacteraceae|D_5_Helicobacter	M	-1.98070151022887e-05	177	13	0.179059526637105	0.656196496537663
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Parvimonas	B	2.73715157491301e-05	177	3	0.179205836690313	0.656196496537663
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI	Children	-0.000107676746866493	177	9	0.18024598877449	0.658367482570842
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Slackia	Children	1.34258690416674e-05	177	16	0.183060975811868	0.666233290302895
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella 1	M	0.000188288163025981	177	49	0.185074678799779	0.666233290302895
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Anaerococcus	M	-1.08768445835226e-05	177	7	0.185930928145796	0.666233290302895
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] torques group	M	0.000285838825650006	177	151	0.185553400205061	0.666233290302895
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Butyrivibrio	M	-0.000219540099559945	177	83	0.186020300485387	0.666233290302895
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminiclostridium 5	Children	2.58980678428186e-05	177	21	0.184168733895229	0.666233290302895
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_Allisonella	M	2.1315408752143e-05	177	29	0.185216556632746	0.666233290302895
