Metadata	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_|D_5_	Low	4.00669644507366e-05	177	14	0.103450345155621	0.545420639722898
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotellaceae UCG-004	Low	0.000277023452014851	177	45	0.103899146526266	0.545420639722898
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotellaceae UCG-004	Medium	-0.000257605038007716	177	45	0.10312362216661	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_uncultured	Children	0.00137897584236425	177	164	0.108133762048535	0.545420639722898
Gender	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	M	-9.08658037076106e-05	177	81	0.110412670309904	0.545420639722898
Gender	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Campylobacteraceae|D_5_Campylobacter	M	-0.00181683690691474	177	131	0.108609429215212	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Rummeliibacillus	Low	2.28063542570457e-06	177	1	0.110181034926253	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Leuconostoc	Children	-1.09713895572747e-05	177	12	0.108434697995802	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_	Children	-0.000318160121690438	177	93	0.111901970299053	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_Clostridiales bacterium enrichment culture clone 06-1235251-67	Medium	-9.00081100038434e-05	177	64	0.103275348924417	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Anaerococcus	Low	-1.63640633325719e-05	177	7	0.110836927662867	0.545420639722898
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae AC2044 group	M	-0.000117601188789096	177	17	0.111484927214398	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-004	Children	-5.43586445381381e-05	177	48	0.113382279725005	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-007	Children	-4.92669296069798e-05	177	7	0.112663063997305	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_uncultured	Children	-1.08015345319219e-05	177	7	0.111641036053465	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Flavonifractor	Medium	-2.3673298180847e-05	177	13	0.107922542152879	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_UBA1819	Low	2.12923606329065e-06	177	1	0.113124528169685	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae|D_5_Acidaminococcus	Low	9.36766847405632e-06	177	1	0.113124528169687	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Fusobacteriaceae|D_5_Cetobacterium	Children	-0.000735052790192758	177	30	0.101967380479016	0.545420639722898
Gender	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97|D_5_uncultured rumen bacterium	M	-5.28043860161632e-05	177	39	0.112081531650902	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_uncultured|D_5_uncultured alpha proteobacterium	Children	-2.63618735270363e-05	177	13	0.108681562796156	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_|D_5_	Children	-0.000242582104690348	177	136	0.107919490868793	0.545420639722898
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_metagenome|D_5_metagenome	M	-0.000313291002093734	177	73	0.110748681647298	0.545420639722898
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured bacterium adhufec202|D_5_uncultured bacterium adhufec202	M	-2.86424962171706e-05	177	11	0.113059223692773	0.545420639722898
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Mollicutes bacterium|D_5_uncultured Mollicutes bacterium	M	2.91464274535508e-05	177	21	0.107071374154629	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mycoplasmatales|D_4_Mycoplasmataceae|D_5_Candidatus Lumbricincola	Children	0.00145919860271755	177	54	0.112658699553481	0.545420639722898
Urban	D_0_Bacteria|D_1_WPS-2|D_2_uncultured rumen bacterium|D_3_uncultured rumen bacterium|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	Low	0.000184546007175957	177	47	0.110032318617022	0.545420639722898
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae	Medium	-2.09208682912496e-05	177	39	0.109371268513264	0.545420639722898
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Weeksellaceae	Low	8.86228208608957e-05	177	6	0.106248666921776	0.545420639722898
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1	Medium	0.0017396436686109	177	162	0.102414010494981	0.545420639722898
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae	M	-0.00494101853011209	177	177	0.113193827606979	0.545420639722898
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Sphingomonadales|D_4_Sphingomonadaceae	Medium	-1.51090822299453e-05	177	7	0.105036158045491	0.545420639722898
Urban	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae	Medium	-0.00549589929322766	177	106	0.105387593774559	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mycoplasmatales|D_4_Mycoplasmataceae	Children	0.0014981932963285	177	65	0.103227950130348	0.545420639722898
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales	M	0.00980265705490225	177	177	0.105572832174562	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales	Children	0.00958543055495984	177	177	0.11159593584444	0.545420639722898
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia	M	0.00973032037926323	177	177	0.107317562527607	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia	Children	0.00965300121566782	177	177	0.108276676700186	0.545420639722898
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Enterorhabdus	Children	9.3299158169236e-06	177	14	0.117366434297891	0.54816642263299
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_|D_3_|D_4_|D_5_	Children	-1.80239626754026e-05	177	5	0.116009686392424	0.54816642263299
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XIII|D_5_Family XIII UCG-001	Medium	-3.00961195199289e-05	177	65	0.117397881725438	0.54816642263299
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_CAG-352	Medium	-5.26626192711158e-05	177	47	0.115335741910759	0.54816642263299
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Pygmaiobacter	Low	-1.019352851239e-05	177	7	0.115402854372561	0.54816642263299
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97|D_5_uncultured rumen bacterium	Children	-5.16869346119583e-05	177	39	0.117905739891866	0.54816642263299
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Comamonas	Medium	0.000457912390843217	177	6	0.117592400413142	0.54816642263299
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_unidentified rumen bacterium RF39|D_5_unidentified rumen bacterium RF39	Low	8.49998980115434e-05	177	35	0.118049426613219	0.54816642263299
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae	M	4.76980565191129e-05	177	32	0.117492115517921	0.54816642263299
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	Children	-0.00282472841645962	177	160	0.116405006194526	0.54816642263299
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales	M	-0.00811841190665858	177	177	0.114512425899226	0.54816642263299
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] eligens group	Children	0.0012278103400214	177	150	0.118473913845172	0.548407550880796
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured bacterium	Children	-0.000725132540027069	177	144	0.119320976321058	0.550597107036354
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Alloprevotella	Children	0.00228617245201286	177	169	0.119813258627508	0.551140989686535
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminiclostridium 5	Medium	3.51691012471565e-05	177	21	0.121230943769682	0.555925075479664
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae|D_5_metagenome	Children	-0.000745043588511998	177	86	0.123103944000861	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Campylobacteraceae|D_5_Campylobacter	Children	-0.00173838716196309	177	131	0.122665479293255	0.559889948220998
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1|D_5_Clostridium sensu stricto 1	Medium	0.00164165165074932	177	158	0.123888221156035	0.559889948220998
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Dorea	Low	-0.000278601501310475	177	153	0.125758758718542	0.559889948220998
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_uncultured	Medium	8.99082849032684e-05	177	44	0.125146638935162	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Candidatus Soleaferrea	Children	-6.42248658361748e-05	177	59	0.125976141568254	0.559889948220998
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_GCA-900066225	M	-0.000120278483690066	177	48	0.124850169906007	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Sebaldella	Children	2.48037061155498e-05	177	10	0.123998141156211	0.559889948220998
Urban	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_Treponema 2	Medium	-0.00516593877628844	177	99	0.126537900318005	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Synergistetes|D_2_Synergistia|D_3_Synergistales|D_4_Synergistaceae	Children	-2.70510100629311e-06	177	2	0.126659886384234	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales	Children	-0.000369887076317659	177	114	0.124044962363082	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales	Children	-0.0029632160203213	177	165	0.125568281260788	0.559889948220998
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis|D_5_uncultured	Children	4.06622929922243e-06	177	6	0.130116993155256	0.569856906776105
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella 2	M	0.00177891268338458	177	170	0.129947929058991	0.569856906776105
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_uncultured	Medium	-2.87975276717992e-05	177	7	0.130592814657888	0.569856906776105
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_|D_4_|D_5_	Medium	-7.39951292203895e-05	177	25	0.131199133236457	0.569856906776105
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae	M	-0.00089748120779107	177	169	0.131237426220856	0.569856906776105
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales	Low	0.000183302973121809	177	9	0.129583009868092	0.569856906776105
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Janthinobacterium	Children	-0.000104837635679195	177	16	0.131762500873386	0.570454121428306
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales	Children	-0.00091513342144287	177	34	0.132233237695513	0.570813272398228
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Weissella	M	4.27582234845078e-05	177	25	0.132762191608667	0.571420894877068
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Aggregatibacter	M	0.00010096323940059	177	3	0.133867136694602	0.574496866514442
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured bacterium	Children	-0.000295684207414151	177	122	0.134519112342845	0.575616666769382
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-002	Children	-0.00122148984059746	177	174	0.135790047241124	0.579370868228797
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae	Children	-3.25533941145485e-05	177	8	0.137403557908859	0.584560801276996
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae|D_5_Actinomyces	Children	-3.08411929918223e-05	177	8	0.139040345480814	0.584613389907661
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_uncultured|D_5_uncultured bacterium	Low	0.000715065459067288	177	75	0.139108838954718	0.584613389907661
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_Christensenellaceae R-7 group	M	-0.000852084691474463	177	169	0.138960713702444	0.584613389907661
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_gut metagenome	M	-0.000318328738317738	177	107	0.139401698272819	0.584613389907661
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_uncultured	Low	0.000715065459067288	177	75	0.139108838954718	0.584613389907661
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_Veillonella	Medium	-0.000166604383148747	177	94	0.140034226590566	0.585597674833278
Urban	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_Candidatus Melainabacteria bacterium MEL.A1|D_5_Candidatus Melainabacteria bacterium MEL.A1	Low	-0.000181590829327492	177	24	0.141165973936231	0.588658112277995
Urban	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae|D_5_uncultured	Medium	-2.89891195706807e-05	177	7	0.141656851293032	0.589036398597016
Urban	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_GWE2-31-10	Low	-0.000319412798314961	177	14	0.142381803592101	0.590383140528374
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] eligens group	Medium	0.00133417324467442	177	150	0.144368991793282	0.594385783913057
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] torques group	Low	-0.000392542736151566	177	151	0.144962293766839	0.594385783913057
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Moryella	M	-1.10235352097671e-05	177	13	0.144732557138269	0.594385783913057
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae	Children	-0.000160726565350982	177	147	0.143817292824678	0.594385783913057
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Ezakiella	Children	-1.63206011860887e-06	177	2	0.14549646747427	0.594918889228127
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_uncultured	Children	1.75789963028736e-05	177	20	0.147900729185768	0.598104047696294
Urban	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Helicobacteraceae|D_5_Helicobacter	Low	-2.66161081711784e-05	177	13	0.147692798865194	0.598104047696294
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae|D_5_Succinivibrio	Children	-0.00599733849464058	177	152	0.147374783681991	0.598104047696294
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Firmicutes bacterium|D_5_uncultured Firmicutes bacterium	Children	8.98683396851348e-06	177	9	0.147427629379256	0.598104047696294
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_Victivallaceae|D_5_	Children	-1.65817895178191e-05	177	17	0.14890526290136	0.600516567098087
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae NK4A214 group	Low	0.000355151401419358	177	143	0.149327103030738	0.600572392517065
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Leuconostoc	Low	1.22955359644479e-05	177	12	0.150824233660826	0.602288698394663
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_	M	-4.06147173466037e-05	177	19	0.151020598490745	0.602288698394663
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-014	Medium	-0.000729703400769715	177	162	0.150619370594265	0.602288698394663
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_uncultured alpha proteobacterium	M	-1.58616564272224e-05	177	19	0.152203641200853	0.602288698394663
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Izimaplasmatales|D_4_uncultured bacterium|D_5_uncultured bacterium	Low	-0.000102597110799104	177	30	0.15220882867039	0.602288698394663
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Bacillaceae	Children	-0.000264663934303967	177	16	0.15179710391558	0.602288698394663
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae|D_5_uncultured	Children	-2.39471995109531e-05	177	7	0.157975118927689	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella	Children	-0.000146135279723619	177	6	0.156214238615407	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Bacillaceae|D_5_Bacillus	Children	-0.000259343925214767	177	15	0.158324280344532	0.608494362055224
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Parvimonas	Medium	-2.67381082456658e-05	177	3	0.157413008292635	0.608494362055224
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] gauvreauii group	Medium	-8.84809848612417e-05	177	78	0.155659784896261	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NC2004 group	Children	2.24782664039168e-05	177	16	0.156399420128599	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_Peptococcus	Children	-1.78005331782896e-05	177	58	0.155703796631464	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Oscillospira	Children	4.62883611647849e-06	177	6	0.157284596677963	0.608494362055224
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae	Low	-1.98605185571894e-05	177	39	0.158149758574156	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae	Children	-0.00229936356095351	177	170	0.155752397322807	0.608494362055224
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Flavobacteriaceae	Low	9.50954537891229e-05	177	5	0.154564680734131	0.608494362055224
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_GCA-900066575	Children	2.50022447482918e-05	177	43	0.160094629166105	0.609678688779589
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Erysipelotrichaceae UCG-006	M	-1.35630569435855e-05	177	49	0.15949629180645	0.609678688779589
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_Alphaproteobacteria bacterium canine oral taxon 081	Medium	-0.000253238765614485	177	17	0.159588098602154	0.609678688779589
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1	Low	0.00161029920592587	177	162	0.160289166139742	0.609678688779589
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Enterorhabdus	Medium	-9.67518252194214e-06	177	14	0.162217924098103	0.610494488305195
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Porphyromonadaceae|D_5_Porphyromonas	Children	-9.88327890071824e-05	177	9	0.162557244742658	0.610494488305195
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Kurthia	Medium	0.000504687298409307	177	10	0.161078747143661	0.610494488305195
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Proteus	M	2.40431244116393e-05	177	4	0.162207718161222	0.610494488305195
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Lachnospiraceae bacterium|D_5_uncultured Lachnospiraceae bacterium	Low	-9.820722335884e-05	177	28	0.162577336559536	0.610494488305195
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Enterococcaceae|D_5_Enterococcus	Medium	-0.000120302689977504	177	31	0.164237121324851	0.612043145797926
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae	Children	-9.36241511719663e-05	177	52	0.164137214033007	0.612043145797926
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Enterococcaceae	Medium	-0.000120302689977504	177	31	0.164237121324851	0.612043145797926
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Erysipelotrichaceae UCG-004	Medium	-0.00013661867906021	177	88	0.164655840644399	0.612054033910493
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-014	Children	-0.000605856072374311	177	162	0.16518222545104	0.612464070186224
Urban	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales	Medium	-0.000762287073204463	177	68	0.165684516638699	0.612782935909963
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_|D_3_|D_4_|D_5_	M	1.56998143593461e-05	177	5	0.17283718560279	0.61354323520278
